currSessionId,currGameId,currRoundId,playerId,playerType,playerCurrInvestEcon,playerCurrInvestEnv,playerEconState,envState
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,7,AI-RANDOM,AI-RANDOM,1,4,0.06999998,0.76
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,8,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.78
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,8,AI-RANDOM,AI-RANDOM,1,4,0.03999998,0.78
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,9,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.8
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,8,AI-RANDOM,AI-RANDOM,5,0,0.2900001,0.78
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,9,AI-RANDOM,AI-RANDOM,1,4,0.2700001,0.8
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,9,AI-RANDOM,AI-RANDOM,3,2,0.11,0.8
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,10,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.82
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,10,AI-RANDOM,AI-RANDOM,0,5,0.03999998,0.82
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,10,AI-RANDOM,AI-RANDOM,2,3,0.2400001,0.82
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,11,AI-RANDOM,AI-RANDOM,0,5,0,0.65
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,11,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.65
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,11,AI-RANDOM,AI-RANDOM,1,4,0.1800001,0.65
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,12,AI-RANDOM,AI-RANDOM,0,5,0,0.83
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,12,AI-RANDOM,AI-RANDOM,1,4,0.1400001,0.83
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,13,AI-RANDOM,AI-RANDOM,0,5,0.07000007,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,12,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,1,4,0,0.83
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,13,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,2,3,0.01,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,13,AI-RANDOM,AI-RANDOM,2,3,0,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,14,AI-RANDOM,AI-RANDOM,2,3,0.04000007,0.79
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,14,AI-RANDOM,AI-RANDOM,1,4,0,0.79
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,14,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.79
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,15,AI-RANDOM,AI-RANDOM,5,0,0.18,0.81
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,15,AI-RANDOM,AI-RANDOM,2,3,0,0.81
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,15,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.81
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,16,AI-RANDOM,AI-RANDOM,1,4,0.14,0.73
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,17,AI-RANDOM,AI-RANDOM,2,3,0.12,0.78
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,16,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.73
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,16,AI-RANDOM,AI-RANDOM,5,0,0.12,0.73
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,17,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.78
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,17,AI-RANDOM,AI-RANDOM,3,2,0.21,0.78
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,18,AI-RANDOM,AI-RANDOM,4,1,0.19,0.5799999
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,18,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.5799999
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,18,AI-RANDOM,AI-RANDOM,5,0,0.3,0.5799999
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,19,AI-RANDOM,AI-RANDOM,0,5,0.14,0.69
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,20,AI-RANDOM,AI-RANDOM,2,3,0.11,0.71
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,20,AI-RANDOM,AI-RANDOM,1,4,0.24,0.71
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,19,AI-RANDOM,AI-RANDOM,0,5,0.28,0.69
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,19,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.69
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,21,AI-RANDOM,AI-RANDOM,3,2,0.21,0.64
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,20,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.71
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,21,AI-RANDOM,AI-RANDOM,0,5,0.2,0.64
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,21,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.64
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,22,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.69
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,22,AI-RANDOM,AI-RANDOM,0,5,0.11,0.69
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,22,AI-RANDOM,AI-RANDOM,2,3,0.21,0.69
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,23,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,1,4,0,0.73
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,23,AI-RANDOM,AI-RANDOM,3,2,0.17,0.73
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,24,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,1,4,0,0.74
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,24,AI-RANDOM,AI-RANDOM,0,5,0.11,0.74
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,24,AI-RANDOM,AI-RANDOM,5,0,0.35,0.74
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,23,AI-RANDOM,AI-RANDOM,5,0,0.29,0.73
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,25,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,25,AI-RANDOM,AI-RANDOM,0,5,0.28,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,25,AI-RANDOM,AI-RANDOM,2,3,0.1,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,26,AI-RANDOM,AI-RANDOM,2,3,0.37,0.7
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,26,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.7
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,26,AI-RANDOM,AI-RANDOM,5,0,0.24,0.7
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,27,AI-RANDOM,AI-RANDOM,3,2,0.42,0.66
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,28,AI-RANDOM,AI-RANDOM,4,1,0.2,0.6899999
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,28,AI-RANDOM,AI-RANDOM,3,2,0.49,0.6899999
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,27,AI-RANDOM,AI-RANDOM,0,5,0.15,0.66
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,27,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.66
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,28,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.6899999
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,29,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,2,3,0,0.72
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,29,AI-RANDOM,AI-RANDOM,3,2,0.51,0.72
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,29,AI-RANDOM,AI-RANDOM,1,4,0.18,0.72
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,30,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.71
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,31,AI-RANDOM,AI-RANDOM,5,0,0.53,0.65
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,30,AI-RANDOM,AI-RANDOM,0,5,0.45,0.71
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,30,AI-RANDOM,AI-RANDOM,2,3,0.18,0.71
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,31,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.65
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,31,AI-RANDOM,AI-RANDOM,5,0,0.27,0.65
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,32,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.73
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,32,AI-RANDOM,AI-RANDOM,2,3,0.2500001,0.73
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,32,AI-RANDOM,AI-RANDOM,4,1,0.6,0.73
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,33,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,1,4,0,0.74
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,33,AI-RANDOM,AI-RANDOM,4,1,0.7600001,0.74
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,33,AI-RANDOM,AI-RANDOM,1,4,0.2200001,0.74
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,34,AI-RANDOM,AI-RANDOM,4,1,0.83,0.76
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,35,AI-RANDOM,AI-RANDOM,5,0,0.89,0.69
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,34,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.76
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,34,AI-RANDOM,AI-RANDOM,0,5,0.1500001,0.76
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,35,AI-RANDOM,AI-RANDOM,5,0,0.2800001,0.69
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,35,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.69
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,36,AI-RANDOM,AI-RANDOM,3,2,0.3100001,0.76
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,36,AI-RANDOM,AI-RANDOM,3,2,0.93,0.76
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,36,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.76
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,37,AI-RANDOM,AI-RANDOM,4,1,0.4600001,0.81
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,37,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,1,4,0,0.81
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,37,AI-RANDOM,AI-RANDOM,1,4,0.83,0.81
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,38,AI-RANDOM,AI-RANDOM,5,0,0.97,0.73
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,39,AI-RANDOM,AI-RANDOM,5,0,0.88,0.7
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,38,AI-RANDOM,AI-RANDOM,3,2,0.4900001,0.73
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,38,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.73
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,39,AI-RANDOM,AI-RANDOM,4,1,0.58,0.7
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,39,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.7
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,40,AI-RANDOM,AI-RANDOM,1,4,0.53,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,40,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,40,AI-RANDOM,AI-RANDOM,1,4,0.81,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,41,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.85
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,41,AI-RANDOM,AI-RANDOM,4,1,0.9300001,0.85
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,41,AI-RANDOM,AI-RANDOM,5,0,0.67,0.85
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,42,AI-RANDOM,AI-RANDOM,1,4,0.8800001,0.83
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,43,AI-RANDOM,AI-RANDOM,2,3,0.59,0.82
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,42,AI-RANDOM,AI-RANDOM,1,4,0.64,0.83
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,42,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.83
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,43,AI-RANDOM,AI-RANDOM,1,4,0.7800001,0.82
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,43,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,1,4,0,0.82
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,44,AI-RANDOM,AI-RANDOM,1,4,0.8000001,0.73
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,44,AI-RANDOM,AI-RANDOM,2,3,0.58,0.73
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,44,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.73
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,45,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.73
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,45,AI-RANDOM,AI-RANDOM,3,2,0.6200001,0.73
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,46,AI-RANDOM,AI-RANDOM,4,1,0.7500001,0.76
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,46,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,1,4,0,0.76
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,45,AI-RANDOM,AI-RANDOM,2,3,0.7600002,0.73
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,46,AI-RANDOM,AI-RANDOM,1,4,0.5600001,0.76
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,47,AI-RANDOM,AI-RANDOM,2,3,0.5600001,0.72
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,47,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.72
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,48,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.6
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,47,AI-RANDOM,AI-RANDOM,5,0,0.9200001,0.72
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,48,AI-RANDOM,AI-RANDOM,4,1,0.95,0.6
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,48,AI-RANDOM,AI-RANDOM,5,0,0.8000001,0.6
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,49,AI-RANDOM,AI-RANDOM,1,4,0.7500001,0.77
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,49,AI-RANDOM,AI-RANDOM,0,5,0.87,0.77
"041834AQH['CI', 'RANDOM', 'RANDOM']",2,49,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,0,0.77
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,0,AI-RANDOM,AI-RANDOM,5,0,0.21,0.45
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,0,AI-RANDOM,AI-RANDOM,4,1,0.17,0.45
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,1,4,0,0.45
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,1,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.5699999
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,1,AI-RANDOM,AI-RANDOM,3,2,0.22,0.5699999
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,2,AI-RANDOM,AI-RANDOM,1,4,0.13,0.6399999
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,2,AI-RANDOM,AI-RANDOM,4,1,0.2,0.6399999
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,1,AI-RANDOM,AI-RANDOM,0,5,0.14,0.5699999
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.6399999
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,3,AI-RANDOM,AI-RANDOM,1,4,0.08000002,0.65
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,3,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.65
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,3,AI-RANDOM,AI-RANDOM,3,2,0.22,0.65
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,4,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.7199999
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,4,AI-RANDOM,AI-RANDOM,2,3,0.14,0.7199999
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,4,AI-RANDOM,AI-RANDOM,4,1,0.24,0.7199999
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,5,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,1,4,0,0.6099999
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,5,AI-RANDOM,AI-RANDOM,5,0,0.33,0.6099999
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,6,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,1,4,0,0.6299999
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,5,AI-RANDOM,AI-RANDOM,2,3,0.18,0.6099999
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,6,AI-RANDOM,AI-RANDOM,3,2,0.22,0.6299999
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,6,AI-RANDOM,AI-RANDOM,4,1,0.41,0.6299999
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,7,AI-RANDOM,AI-RANDOM,2,3,0.21,0.84
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,7,AI-RANDOM,AI-RANDOM,0,5,0.33,0.84
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,7,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.84
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,8,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.68
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,8,AI-RANDOM,AI-RANDOM,3,2,0.36,0.68
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,9,AI-RANDOM,AI-RANDOM,0,5,0.3099999,0.78
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,8,AI-RANDOM,AI-RANDOM,3,2,0.28,0.68
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,9,AI-RANDOM,AI-RANDOM,4,1,0.36,0.78
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,10,AI-RANDOM,AI-RANDOM,3,2,0.3499999,0.77
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,10,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.77
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,9,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.78
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,10,AI-RANDOM,AI-RANDOM,5,0,0.48,0.77
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,11,AI-RANDOM,AI-RANDOM,4,1,0.52,0.78
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,11,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.78
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,11,AI-RANDOM,AI-RANDOM,1,4,0.42,0.78
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,12,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.77
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,13,AI-RANDOM,AI-RANDOM,0,5,0.44,0.76
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,12,AI-RANDOM,AI-RANDOM,4,1,0.54,0.77
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,12,AI-RANDOM,AI-RANDOM,5,0,0.62,0.77
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,13,AI-RANDOM,AI-RANDOM,5,0,0.72,0.76
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,13,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.76
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,14,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.72
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,14,AI-RANDOM,AI-RANDOM,0,5,0.63,0.72
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,14,AI-RANDOM,AI-RANDOM,0,5,0.39,0.72
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,15,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.73
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,15,AI-RANDOM,AI-RANDOM,3,2,0.38,0.73
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,15,AI-RANDOM,AI-RANDOM,1,4,0.62,0.73
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,16,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,1,4,0,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,17,AI-RANDOM,AI-RANDOM,0,5,0.27,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,17,AI-RANDOM,AI-RANDOM,5,0,0.87,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,16,AI-RANDOM,AI-RANDOM,5,0,0.8,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,16,AI-RANDOM,AI-RANDOM,2,3,0.37,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",3,17,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.75
